web_scraper_order,web_scraper_start_url,type shoes,price,address,image_link
"1765188084-2718","https://sn.coinafrique.com/categorie/chaussures-homme?page=87","Air Force One sneakers","15,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3016020_uploaded_image1_1616458983.jpg"
"1765188084-2719","https://sn.coinafrique.com/categorie/chaussures-homme?page=87","Men's shoes","Price on request","Dakar, Senegal","https://images.coinafrique.com/thumb_3015993_uploaded_image1_1616457068.jpg"
"1765188084-2720","https://sn.coinafrique.com/categorie/chaussures-homme?page=87","Suede boots","35,000 CFA","West Fairgrounds, Dakar, Senegal","https://images.coinafrique.com/thumb_3015828_uploaded_image1_1616449799.jpg"
"1765188084-2721","https://sn.coinafrique.com/categorie/chaussures-homme?page=87","Men's shoes","25,000 CFA","West Fairgrounds, Dakar, Senegal","https://images.coinafrique.com/thumb_3015810_uploaded_image1_1616448615.jpg"
"1765188084-2722","https://sn.coinafrique.com/categorie/chaussures-homme?page=87","Men's loafers","22,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3015535_uploaded_image1_1616436795.jpg"
"1765188084-2723","https://sn.coinafrique.com/categorie/chaussures-homme?page=87","Nike Blazer Mid 77 Sneakers","13,000 CFA","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3015469_uploaded_image1_1616434718.jpg"
"1765188084-2724","https://sn.coinafrique.com/categorie/chaussures-homme?page=87","All Star Shoes","11,900 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3015202_uploaded_image1_1616426744.jpg"
"1765188084-2725","https://sn.coinafrique.com/categorie/chaussures-homme?page=87","Men's sandals","Price on request","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3015119_uploaded_image1_1616424348.jpg"
"1765188084-2726","https://sn.coinafrique.com/categorie/chaussures-homme?page=87","Men's sandals","12,000 CFA","Fann, Dakar, Senegal","https://images.coinafrique.com/thumb_3014807_uploaded_image2_1616414539.jpeg"
"1765188084-2727","https://sn.coinafrique.com/categorie/chaussures-homme?page=87","Christian Dior shoes","15,000 CFA","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3014551_uploaded_image1_1616408670.jpg"
"1765188084-2728","https://sn.coinafrique.com/categorie/chaussures-homme?page=87","Dior men's sneakers","14,000 CFA","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3014108_uploaded_image1_1616372551.jpg"
"1765188084-2729","https://sn.coinafrique.com/categorie/chaussures-homme?page=87","leather sandals","12,000 CFA","Fann, Dakar, Senegal","https://images.coinafrique.com/thumb_3013965_uploaded_image1_1616366088.jpg"
"1765188084-2730","https://sn.coinafrique.com/categorie/chaussures-homme?page=87","leather sandals","12,000 CFA","Fann, Dakar, Senegal","https://images.coinafrique.com/thumb_3013962_uploaded_image1_1616366011.jpg"
"1765188084-2731","https://sn.coinafrique.com/categorie/chaussures-homme?page=87","Leather shoes","12,000 CFA","Fann, Dakar, Senegal","https://images.coinafrique.com/thumb_3013954_uploaded_image1_1616365695.jpg"
"1765188084-2732","https://sn.coinafrique.com/categorie/chaussures-homme?page=87","Leather shoes","12,000 CFA","Fann, Dakar, Senegal","https://images.coinafrique.com/thumb_3013950_uploaded_image1_1616365607.jpg"
"1765188084-2733","https://sn.coinafrique.com/categorie/chaussures-homme?page=87","Leather shoes","Price on request","Fann, Dakar, Senegal","https://images.coinafrique.com/thumb_3013949_uploaded_image1_1616365546.jpg"
"1765188084-2734","https://sn.coinafrique.com/categorie/chaussures-homme?page=87","Leather shoes","12,000 CFA","Fann, Dakar, Senegal","https://images.coinafrique.com/thumb_3013948_uploaded_image1_1616365465.jpg"
"1765188084-2735","https://sn.coinafrique.com/categorie/chaussures-homme?page=87","Leather shoes","12,000 CFA","Fann, Dakar, Senegal","https://images.coinafrique.com/thumb_3013945_uploaded_image1_1616365396.jpg"
"1765188084-2736","https://sn.coinafrique.com/categorie/chaussures-homme?page=87","Men's shoes","12,000 CFA","Fann, Dakar, Senegal","https://images.coinafrique.com/thumb_3013933_uploaded_image1_1616364673.jpg"
"1765188084-2737","https://sn.coinafrique.com/categorie/chaussures-homme?page=87","Men's Shoes","5,000 CFA","Keur Massar, Senegal","https://images.coinafrique.com/thumb_3013837_uploaded_image1_1616361595.jpg"
"1765188084-2738","https://sn.coinafrique.com/categorie/chaussures-homme?page=87","Fila sneakers","Price on request","Dakar, Senegal","https://images.coinafrique.com/thumb_3013622_uploaded_image1_1616351821.jpg"
"1765188084-2739","https://sn.coinafrique.com/categorie/chaussures-homme?page=87","Nike sneakers","Price on request","Dakar, Senegal","https://images.coinafrique.com/thumb_3013618_uploaded_image1_1616351771.jpg"
"1765188084-2740","https://sn.coinafrique.com/categorie/chaussures-homme?page=87","Nike sneakers","Price on request","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3013498_uploaded_image1_1616346865.jpg"
"1765188084-2741","https://sn.coinafrique.com/categorie/chaussures-homme?page=87","Reebok sneakers","Price on request","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3013496_uploaded_image1_1616346709.jpg"
"1765188084-2742","https://sn.coinafrique.com/categorie/chaussures-homme?page=87","Men's shoes","Price on request","Dakar, Senegal","https://images.coinafrique.com/thumb_3013115_uploaded_image1_1616327470.jpg"
"1765188084-2743","https://sn.coinafrique.com/categorie/chaussures-homme?page=87","Gucci sandals","50,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3013089_uploaded_image1_1616325512.jpg"
"1765188084-2744","https://sn.coinafrique.com/categorie/chaussures-homme?page=87","Men's sneakers","7,000 CFA","Rufisque, Senegal","https://images.coinafrique.com/thumb_3012166_uploaded_image1_1616254594.jpg"
"1765188084-2745","https://sn.coinafrique.com/categorie/chaussures-homme?page=87","Second-hand shoes","Price on request","Dakar, Senegal","https://images.coinafrique.com/thumb_3011962_uploaded_image1_1616248225.jpg"
"1765188084-2746","https://sn.coinafrique.com/categorie/chaussures-homme?page=87","leather sandals","8,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3011580_uploaded_image1_1616236075.jpg"
"1765188084-2747","https://sn.coinafrique.com/categorie/chaussures-homme?page=87","Dior shoes","12,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3011232_uploaded_image1_1616202761.jpg"
"1765188084-2748","https://sn.coinafrique.com/categorie/chaussures-homme?page=87","Air Jordan 11 Retro Sneakers","16,900 CFA","Parcelle Assainies, Dakar, Senegal","https://images.coinafrique.com/thumb_3011215_uploaded_image1_1616201391.jpg"
"1765188084-2749","https://sn.coinafrique.com/categorie/chaussures-homme?page=87","Jordan Why Not zer0.2 sneakers black","16,900 CFA","Parcelle Assainies, Dakar, Senegal","https://images.coinafrique.com/thumb_3011207_uploaded_image1_1616201016.jpg"
"1765188084-2750","https://sn.coinafrique.com/categorie/chaussures-homme?page=87","Louis Vuitton sneakers","14,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3011127_uploaded_image1_1616195231.jpg"
"1765188084-2751","https://sn.coinafrique.com/categorie/chaussures-homme?page=87","Men's shoes","Price on request","Mermoz-Sacré Coeur, Dakar, Senegal","https://images.coinafrique.com/thumb_3010928_uploaded_image2_1616184574.jpeg"
"1765188084-2752","https://sn.coinafrique.com/categorie/chaussures-homme?page=87","Nike Air Force sneakers","Price on request","Sicap Liberté, Dakar, Senegal","https://images.coinafrique.com/thumb_3010926_uploaded_image1_1616184508.jpg"
"1765188084-2753","https://sn.coinafrique.com/categorie/chaussures-homme?page=87","Nike sneakers","12,500 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3010904_uploaded_image1_1616183641.jpg"
"1765188084-2754","https://sn.coinafrique.com/categorie/chaussures-homme?page=87","Men's shoes","Price on request","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3010860_uploaded_image1_1616182538.jpg"
"1765188084-2755","https://sn.coinafrique.com/categorie/chaussures-homme?page=87","Men's sneakers","Price on request","Dakar, Senegal","https://images.coinafrique.com/thumb_3010492_uploaded_image1_1616169532.jpg"
"1765188084-2756","https://sn.coinafrique.com/categorie/chaussures-homme?page=87","Men's sneakers","Price on request","Dakar, Senegal","https://images.coinafrique.com/thumb_3009396_uploaded_image1_1616106668.jpg"
"1765188084-2757","https://sn.coinafrique.com/categorie/chaussures-homme?page=87","Jordan One Low Sneakers","Price on request","Dakar, Senegal","https://images.coinafrique.com/thumb_3008680_uploaded_image1_1616078162.jpg"
"1765188084-2758","https://sn.coinafrique.com/categorie/chaussures-homme?page=87","Jordan 1 sneakers","Price on request","Dakar, Senegal","https://images.coinafrique.com/thumb_3008671_uploaded_image1_1616078027.jpg"
"1765188084-2759","https://sn.coinafrique.com/categorie/chaussures-homme?page=87","Puma sneakers","Price on request","Dakar, Senegal","https://images.coinafrique.com/thumb_3008665_uploaded_image1_1616077942.jpg"
"1765188084-2760","https://sn.coinafrique.com/categorie/chaussures-homme?page=87","Men's shoes","5,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3008590_uploaded_image1_1616075794.jpg"
"1765188084-2761","https://sn.coinafrique.com/categorie/chaussures-homme?page=87","Wallabess Shoes","21,000 CFA","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3008464_uploaded_image1_1616072938.jpg"
"1765188084-2762","https://sn.coinafrique.com/categorie/chaussures-homme?page=87","Wallabess Shoes","21,000 CFA","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3008460_uploaded_image1_1616072818.jpg"
"1765188084-2763","https://sn.coinafrique.com/categorie/chaussures-homme?page=87","Nike Air Force One shoes","20,000 CFA","Greater Dakar, Dakar, Senegal","https://images.coinafrique.com/thumb_3008341_uploaded_image1_1616068889.jpg"
"1765188084-2764","https://sn.coinafrique.com/categorie/chaussures-homme?page=87","Men's sneakers","Price on request","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3007707_uploaded_image1_1616026054.jpg"
"1765188084-2765","https://sn.coinafrique.com/categorie/chaussures-homme?page=87","Men's shoes","Price on request","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3007488_uploaded_image1_1616014959.jpg"
"1765188084-2766","https://sn.coinafrique.com/categorie/chaussures-homme?page=87","Men's leather shoes","12,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3007250_uploaded_image1_1616004429.jpg"
"1765188084-2767","https://sn.coinafrique.com/categorie/chaussures-homme?page=87","Leather shoes","Price on request","Medina, Dakar, Senegal","https://images.coinafrique.com/thumb_3007061_uploaded_image1_1615998760.jpg"
"1765188084-2768","https://sn.coinafrique.com/categorie/chaussures-homme?page=87","Men's leather shoes","Price on request","Medina, Dakar, Senegal","https://images.coinafrique.com/thumb_3007054_uploaded_image1_1615998584.jpg"
"1765188084-2769","https://sn.coinafrique.com/categorie/chaussures-homme?page=87","Men's shoes","Price on request","Dakar, Senegal","https://images.coinafrique.com/thumb_3006545_uploaded_image1_1615983094.jpg"
"1765188084-2770","https://sn.coinafrique.com/categorie/chaussures-homme?page=87","Men's sneakers","Price on request","Dakar, Senegal","https://images.coinafrique.com/thumb_3006533_uploaded_image1_1615982977.jpg"
"1765188084-2771","https://sn.coinafrique.com/categorie/chaussures-homme?page=87","Men's shoes","Price on request","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3006491_uploaded_image1_1615982122.jpg"
"1765188084-2772","https://sn.coinafrique.com/categorie/chaussures-homme?page=87","Men's shoes","8,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3005900_uploaded_image1_1615944049.jpg"
"1765188115-1177","https://sn.coinafrique.com/categorie/chaussures-homme?page=105","Men's sneakers","10,000 CFA","Guediawaye, Dakar, Senegal","https://images.coinafrique.com/thumb_2623212_uploaded_image1_1600013248.jpg"
"1765188115-1178","https://sn.coinafrique.com/categorie/chaussures-homme?page=105","Men's Shoes","10,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_2622518_uploaded_image1_1599990626.jpg"
"1765188115-1179","https://sn.coinafrique.com/categorie/chaussures-homme?page=105","Alexander McQueen shoes","10,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_2622168_uploaded_image2_1599953302.jpeg"
"1765188115-1180","https://sn.coinafrique.com/categorie/chaussures-homme?page=105","Men's and women's shoes","8,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_2622158_uploaded_image1_1599952787.jpg"
"1765188115-1181","https://sn.coinafrique.com/categorie/chaussures-homme?page=105","Men's shoes","150,000,000 CFA","Dakar Plateau, Dakar, Senegal","https://images.coinafrique.com/thumb_2622131_uploaded_image1_1599951116.jpg"
"1765188115-1182","https://sn.coinafrique.com/categorie/chaussures-homme?page=105","Dior Air Force 1 sneakers","15,000 CFA","Guediawaye, Dakar, Senegal","https://images.coinafrique.com/thumb_2616802_uploaded_image2_1599758008.jpeg"
"1765188115-1183","https://sn.coinafrique.com/categorie/chaussures-homme?page=105","Men's Shoes","8,500 CFA","Guediawaye, Dakar, Senegal","https://images.coinafrique.com/thumb_2616759_uploaded_image2_1599756761.jpeg"
"1765188115-1184","https://sn.coinafrique.com/categorie/chaussures-homme?page=105","Louis Vuitton sandals","4,000 CFA","Guediawaye, Dakar, Senegal","https://images.coinafrique.com/thumb_2616753_uploaded_image1_1599756643.jpg"
"1765188115-1185","https://sn.coinafrique.com/categorie/chaussures-homme?page=105","Men's Shoes","Price on request","Fass, Dakar, Senegal","https://images.coinafrique.com/thumb_2616679_uploaded_image2_1599754842.jpeg"
"1765188115-1186","https://sn.coinafrique.com/categorie/chaussures-homme?page=105","Jordan Sandals","3,500 CFA","Guediawaye, Dakar, Senegal","https://images.coinafrique.com/thumb_2615625_uploaded_image1_1599733849.jpg"
"1765188115-1187","https://sn.coinafrique.com/categorie/chaussures-homme?page=105","Adidas Predator","40,000 CFA","Patte d'oie, Dakar, Senegal","https://images.coinafrique.com/thumb_2614689_uploaded_image1_1599690065.jpg"
"1765188115-1188","https://sn.coinafrique.com/categorie/chaussures-homme?page=105","Jordan 13 sneakers","Price on request","Senegal","https://images.coinafrique.com/thumb_2614255_uploaded_image1_1599678391.jpg"
"1765188115-1189","https://sn.coinafrique.com/categorie/chaussures-homme?page=105","Jordan Retro 10 Sneakers","Price on request","Senegal","https://images.coinafrique.com/thumb_2614240_uploaded_image1_1599677704.jpg"
"1765188115-1190","https://sn.coinafrique.com/categorie/chaussures-homme?page=105","Men's Shoes","5,000 CFA","Dieuppeul-Derklé, Dakar, Senegal","https://images.coinafrique.com/thumb_2612842_uploaded_image1_1599649300.jpg"
"1765188115-1191","https://sn.coinafrique.com/categorie/chaussures-homme?page=105","Dior shoes","35,000 CFA","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_2610465_uploaded_image1_1599573348.jpg"
"1765188115-1192","https://sn.coinafrique.com/categorie/chaussures-homme?page=105","Nike Air 270 React sneakers","25,000 CFA","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_2610450_uploaded_image1_1599573188.jpg"
"1765188115-1193","https://sn.coinafrique.com/categorie/chaussures-homme?page=105","Men's shoes","Price on request","Mermoz-Sacré-Cœur, Dakar, Senegal","https://images.coinafrique.com/thumb_2609573_uploaded_image1_1599557560.jpg"
"1765188115-1194","https://sn.coinafrique.com/categorie/chaussures-homme?page=105","Men's shoes","15,000 CFA","Mermoz-Sacré-Cœur, Dakar, Senegal","https://images.coinafrique.com/thumb_2609569_uploaded_image1_1599557490.jpg"
"1765188115-1195","https://sn.coinafrique.com/categorie/chaussures-homme?page=105","Men's shoes","Price on request","Mermoz-Sacré-Cœur, Dakar, Senegal","https://images.coinafrique.com/thumb_2609567_uploaded_image1_1599557443.jpg"
"1765188115-1196","https://sn.coinafrique.com/categorie/chaussures-homme?page=105","Men's Shoes","15,000 CFA","Mermoz-Sacré-Cœur, Dakar, Senegal","https://images.coinafrique.com/thumb_2609559_uploaded_image1_1599557233.jpg"
"1765188115-1197","https://sn.coinafrique.com/categorie/chaussures-homme?page=105","Men's shoes","15,000 CFA","Mermoz-Sacré-Cœur, Dakar, Senegal","https://images.coinafrique.com/thumb_2609553_uploaded_image1_1599557078.jpg"
