web_scraper_order,web_scraper_start_url,type_clothes,price,address,image_link
"1765230797-391","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Children's polo shirt","4,500 CFA","Dakar Plateau, Dakar, Senegal","https://images.coinafrique.com/thumb_2120830_uploaded_image1_1589585958.jpg"
"1765230797-392","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Dresses","12,000 CFA","Mermoz-Sacré Coeur, Dakar, Senegal","https://images.coinafrique.com/thumb_2112935_uploaded_image1_1589474288.jpg"
"1765230797-393","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Traditional attire","Price on request","Dieuppeul-Derklé, Dakar, Senegal","https://images.coinafrique.com/thumb_2112761_uploaded_image1_1589472281.15.jpeg"
"1765230797-394","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Children's clothing","20,000 CFA","Fann, Dakar, Senegal","https://images.coinafrique.com/thumb_2110260_uploaded_image1_1589447276.jpg"
"1765230797-395","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Children's clothing","15,000 CFA","Fann, Dakar, Senegal","https://images.coinafrique.com/thumb_2110256_uploaded_image1_1589447241.jpg"
"1765230797-396","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Children's Suitcase","15,000 CFA","Fann, Dakar, Senegal","https://images.coinafrique.com/thumb_2110252_uploaded_image1_1589447206.jpg"
"1765230797-397","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","World Class Children's Clothing","40,000 CFA","Dakar Plateau, Dakar, Senegal","https://images.coinafrique.com/thumb_2109272_uploaded_image1_1589430115.jpg"
"1765230797-398","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Children's clothing","25,000 CFA","Fann, Dakar, Senegal","https://images.coinafrique.com/thumb_2102512_uploaded_image1_1589320644.jpg"
"1765230797-399","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","baby school clothes","16,000 CFA","Parcelle Assainies, Dakar, Senegal","https://images.coinafrique.com/thumb_2099466_uploaded_image1_1589281936.jpg"
"1765230797-400","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Children's underwear","7,500 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_2097474_uploaded_image1_1589248311.jpg"
"1765230797-401","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Dress","Price on request","Ouakam, Dakar, Senegal","https://images.coinafrique.com/thumb_2096621_uploaded_image1_1589230804.07.jpeg"
"1765230797-402","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Qamis for little ones","10,000 CFA","Fann, Dakar, Senegal","https://images.coinafrique.com/thumb_2090969_uploaded_image1_1589145852.jpg"
"1765230797-403","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Children's briefs","7,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_2087466_uploaded_image1_1589080473.jpg"
"1765230797-404","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Baby clothes","2,500 CFA","Parcelle Assainies, Dakar, Senegal","https://images.coinafrique.com/thumb_2087136_uploaded_image1_1589072240.jpg"
"1765230797-405","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Traditional children's clothing","Price on request","Senegal","https://images.coinafrique.com/thumb_2075122_uploaded_image1_1588877022.18.jpeg"
"1765230797-406","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Boy's outfit","Price on request","Senegal","https://images.coinafrique.com/thumb_2074826_uploaded_image1_1588873875.59.jpeg"
"1765230797-407","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Children's dress","15,000 CFA","Biscuit factory, Dakar, Senegal","https://images.coinafrique.com/thumb_2068470_uploaded_image1_1588787535.jpg"
"1765230797-408","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Children's tunics","20,000 CFA","Fann, Dakar, Senegal","https://images.coinafrique.com/thumb_2066977_uploaded_image1_1588770353.jpg"
"1765230797-409","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Baby bouncers","40,000 CFA","HLM, Dakar, Senegal","https://images.coinafrique.com/thumb_2059938_uploaded_image1_1588675266.74.jpeg"
"1765230797-410","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Children's dress","15,000 CFA","Biscuit factory, Dakar, Senegal","https://images.coinafrique.com/thumb_2054142_uploaded_image1_1588591769.jpg"
"1765230797-411","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Children's tunics","Price on request","Senegal","https://images.coinafrique.com/thumb_2051266_uploaded_image1_1588537693.14.jpeg"
"1765230797-412","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Children's dress","15,000 CFA","Biscuit factory, Dakar, Senegal","https://images.coinafrique.com/thumb_2050296_uploaded_image1_1588522493.jpg"
"1765230797-413","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Dresses","15,000 CFA","Fann, Dakar, Senegal","https://images.coinafrique.com/thumb_2045971_uploaded_image1_1588443944.jpg"
"1765230797-414","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Children's dress","15,000 CFA","Biscuit factory, Dakar, Senegal","https://images.coinafrique.com/thumb_2044629_uploaded_image1_1588426459.jpg"
"1765230797-415","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Children's dress","15,000 CFA","Biscuit factory, Dakar, Senegal","https://images.coinafrique.com/thumb_2044622_uploaded_image1_1588426381.jpg"
"1765230797-416","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Handmade children's dresses","15,000 CFA","Biscuit factory, Dakar, Senegal","https://images.coinafrique.com/thumb_2041432_uploaded_image1_1588364804.jpg"
"1765230797-417","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Children's dress","15,000 CFA","Biscuit factory, Dakar, Senegal","https://images.coinafrique.com/thumb_2039586_uploaded_image1_1588336839.jpg"
"1765230797-418","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Children's clothing","5,000 CFA","Grand Yoff, Dakar, Senegal","https://images.coinafrique.com/thumb_2038808_uploaded_image1_1588327063.jpg"
"1765230797-419","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Children's clothing","10,000 CFA","Grand Yoff, Dakar, Senegal","https://images.coinafrique.com/thumb_2038784_uploaded_image1_1588326759.jpg"
"1765230797-420","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Children's set","10,000 CFA","HLM, Dakar, Senegal","https://images.coinafrique.com/thumb_2033828_uploaded_image1_1588247617.46.jpeg"
"1765230797-421","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","5-piece baby set","8,000 CFA","HLM, Dakar, Senegal","https://images.coinafrique.com/thumb_2033818_uploaded_image1_1588247504.65.jpeg"
"1765230797-422","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Children's clothing","Price on request","HLM, Dakar, Senegal","https://images.coinafrique.com/thumb_2033801_uploaded_image1_1588247342.86.jpeg"
"1765230797-423","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Children's dress","7,000 CFA","HLM, Dakar, Senegal","https://images.coinafrique.com/thumb_2033791_uploaded_image1_1588247233.69.jpeg"
"1765230797-424","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Children's briefs","7,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_2029473_uploaded_image1_1588177963.jpg"
"1765230797-425","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Children's Dress","15,000 CFA","Biscuit factory, Dakar, Senegal","https://images.coinafrique.com/thumb_2025745_uploaded_image1_1588137671.jpg"
"1765230797-426","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Children's dresses","Price on request","Dakar, Senegal","https://images.coinafrique.com/thumb_2025042_uploaded_image1_1588113458.97.jpeg"
"1765230797-427","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Children's dress","15,000 CFA","Biscuit factory, Dakar, Senegal","https://images.coinafrique.com/thumb_2021987_uploaded_image1_1588076836.jpg"
"1765230797-428","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Children's dresses","15,000 CFA","Biscuit factory, Dakar, Senegal","https://images.coinafrique.com/thumb_2017027_uploaded_image1_1587998836.jpg"
"1765230797-429","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Children's clothing","2,000 CFA","Pikine, Senegal","https://images.coinafrique.com/thumb_2013703_uploaded_image1_1587951378.jpg"
"1765230797-430","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Children's hats","2,000 CFA","HLM, Dakar, Senegal","https://images.coinafrique.com/thumb_2007169_uploaded_image1_1587822850.26.jpeg"
"1765230797-431","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Together with bâ","Price on request","HLM, Dakar, Senegal","https://images.coinafrique.com/thumb_1998886_uploaded_image1_1587701271.jpg"
"1765230797-432","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Baby hat","2,000 CFA","HLM, Dakar, Senegal","https://images.coinafrique.com/thumb_1998881_uploaded_image1_1587700554.jpg"
"1765230797-433","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","12 children's briefs","5,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_1996790_uploaded_image1_1587662462.87.jpeg"
"1765230797-434","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Softcare diaper","10,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_1985053_uploaded_image1_1587488603.71.jpeg"
"1765230797-435","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Children's clothing","Price on request","Ngor, Dakar, Senegal","https://images.coinafrique.com/thumb_1980838_uploaded_image1_1587422523.jpg"
"1765230797-436","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Carter's Children's Bodysuits - Pack of 4","8,000 CFA","Medina, Dakar, Senegal","https://images.coinafrique.com/thumb_1975489_uploaded_image1_1587346902.19.jpeg"
"1765230797-437","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Original children's underwear","5,000 CFA","Medina, Dakar, Senegal","https://images.coinafrique.com/thumb_1973167_uploaded_image1_1587307834.22.jpeg"
"1765230797-438","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Children's briefs","8,000 CFA","Mermoz-Sacré-Cœur, Dakar, Senegal","https://images.coinafrique.com/thumb_1959520_uploaded_image1_1587095120.04.jpeg"
"1765230797-439","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Dresses","Price on request","Dakar, Senegal","https://images.coinafrique.com/thumb_1956418_uploaded_image1_1587046193.06.jpeg"
"1765230797-440","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Baby dress","Price on request","HLM, Dakar, Senegal","https://images.coinafrique.com/thumb_1954347_uploaded_image1_1587028656.73.jpeg"
"1765230797-441","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Dresses","3,000 CFA","HLM, Dakar, Senegal","https://images.coinafrique.com/thumb_1954333_uploaded_image1_1587028541.38.jpeg"
"1765230797-442","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Children's underwear","8,500 CFA","Mermoz-Sacré-Cœur, Dakar, Senegal","https://images.coinafrique.com/thumb_1953332_uploaded_image1_1587004946.87.jpeg"
"1765230797-443","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Baby clothes","5,000 CFA","HLM, Dakar, Senegal","https://images.coinafrique.com/thumb_1951656_uploaded_image1_1586970612.89.jpeg"
"1765230797-444","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Children's clothing","7,000 CFA","HLM, Dakar, Senegal","https://images.coinafrique.com/thumb_1951650_uploaded_image1_1586970504.87.jpeg"
"1765230797-445","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Baby romper","Price on request","HLM, Dakar, Senegal","https://images.coinafrique.com/thumb_1951637_uploaded_image1_1586970326.99.jpeg"
"1765230797-446","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Children's clothing","5,000 CFA","HLM, Dakar, Senegal","https://images.coinafrique.com/thumb_1951634_uploaded_image1_1586970221.31.jpeg"
"1765230797-447","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Baby set","Price on request","HLM, Dakar, Senegal","https://images.coinafrique.com/thumb_1943562_uploaded_image1_1586864768.03.jpeg"
"1765230797-448","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Children's set","5,000 CFA","HLM, Dakar, Senegal","https://images.coinafrique.com/thumb_1943553_uploaded_image1_1586864671.63.jpeg"
"1765230919-449","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Children's Clothing","4,500 CFA","Dakar Plateau, Dakar, Senegal","https://images.coinafrique.com/thumb_2217841_uploaded_image1_1591140591.jpg"
"1765230919-450","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Children's clothing","4,500 CFA","Dakar Plateau, Dakar, Senegal","https://images.coinafrique.com/thumb_2217836_uploaded_image1_1591140533.jpg"
"1765230919-451","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Children's Clothing","4,500 CFA","Dakar Plateau, Dakar, Senegal","https://images.coinafrique.com/thumb_2217833_uploaded_image1_1591140499.jpg"
"1765230919-452","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Children's Clothing","4,500 CFA","Dakar Plateau, Dakar, Senegal","https://images.coinafrique.com/thumb_2217826_uploaded_image1_1591140452.jpg"
"1765230919-453","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Children's Clothing","4,500 CFA","Dakar Plateau, Dakar, Senegal","https://images.coinafrique.com/thumb_2217825_uploaded_image1_1591140416.jpg"
"1765230919-454","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","denim shorts","1,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_2215192_uploaded_image1_1591108804.jpg"
"1765230919-455","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Children's clothing","Price on request","Geule Tapée, Dakar, Senegal","https://images.coinafrique.com/thumb_2214842_uploaded_image1_1591105774.jpg"
"1765230919-456","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Bambinerie","Price on request","Geule Tapée, Dakar, Senegal","https://images.coinafrique.com/thumb_2214815_uploaded_image1_1591105408.jpg"
"1765230919-457","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Children's briefs","7,500 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_2205828_uploaded_image1_1590964036.jpg"
"1765230919-458","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Baby set","3,500 CFA","HLM, Dakar, Senegal","https://images.coinafrique.com/thumb_2202769_uploaded_image1_1590917752.83.jpeg"
"1765230919-459","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Children's clothing","4,500 CFA","Dakar Plateau, Dakar, Senegal","https://images.coinafrique.com/thumb_2201848_uploaded_image1_1590884374.jpg"
"1765230919-460","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Children's clothing","Price on request","Dakar Plateau, Dakar, Senegal","https://images.coinafrique.com/thumb_2201847_uploaded_image1_1590884339.jpg"
"1765230919-461","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Children's clothing","4,500 CFA","Dakar Plateau, Dakar, Senegal","https://images.coinafrique.com/thumb_2201843_uploaded_image1_1590884302.jpg"
